dataset,agent_type,provider,model,instance_idx,resolved,num_steps,success,has_output
terminalbench,multi-agent-hybrid,gemini,gemini-2.0-flash,0015,0,42,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.0-flash,0016,0,22,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.0-flash,0017,1,28,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.0-flash,0018,0,16,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.0-flash,0019,0,18,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0000,0,8,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0001,0,60,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0002,0,46,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0003,0,42,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0004,0,2,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0005,0,44,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0006,0,12,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0007,0,32,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0008,0,292,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0009,0,44,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0010,0,12,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0011,0,2,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0012,0,22,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0013,0,72,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0014,1,52,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0015,0,142,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0016,1,34,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0017,1,18,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0018,1,64,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-flash,0019,1,28,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0000,0,18,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0001,0,12,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0002,0,32,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0003,0,28,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0004,0,20,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0005,0,52,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0006,0,20,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0007,0,16,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0008,0,36,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0009,0,44,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0010,0,32,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0011,1,38,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0012,0,44,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0013,0,0,0,False
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0014,0,36,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0015,0,15,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0016,1,30,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0017,1,20,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0018,1,40,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-2.5-pro,0019,1,12,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0000,0,10,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0001,1,12,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0002,1,58,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0003,1,18,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0004,1,22,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0005,0,62,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0006,1,38,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0007,0,16,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0008,0,24,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0009,0,26,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0010,0,22,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0011,1,24,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0012,0,42,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0013,0,46,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0014,0,20,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0015,0,22,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0016,0,52,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0017,1,12,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0018,1,34,0,True
terminalbench,multi-agent-hybrid,gemini,gemini-3-flash-preview,0019,1,14,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0000,0,32,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0001,1,50,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0002,1,50,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0003,0,16,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0004,1,36,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0005,0,22,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0006,1,10,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0007,0,32,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0008,0,20,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0009,0,6,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0010,1,24,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0011,0,14,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0012,0,24,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0013,0,40,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0014,1,14,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0015,0,34,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0016,1,22,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0017,1,10,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0018,1,24,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5,0019,1,12,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0000,0,4,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0001,0,10,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0002,1,16,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0003,1,16,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0004,0,12,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0005,0,42,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0006,0,4,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0007,0,4,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0008,0,30,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0009,0,22,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0010,1,24,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0011,0,12,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0012,0,42,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0013,0,12,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0014,0,10,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0015,0,15,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0016,0,28,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0017,1,16,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0018,0,14,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-mini,0019,0,12,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0000,0,52,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0001,1,40,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0002,1,36,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0003,0,52,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0004,1,18,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0005,0,48,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0006,1,52,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0007,0,28,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0008,0,20,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0009,0,52,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0010,0,54,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0011,0,66,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0012,0,44,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0013,0,14,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0014,0,80,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0015,0,52,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0016,0,54,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0017,0,34,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0018,0,36,0,True
terminalbench,multi-agent-hybrid,openai,gpt-5-nano,0019,0,10,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0000,0,26,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0001,1,24,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0002,0,30,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0003,0,36,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0004,0,50,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0005,0,50,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0006,1,40,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0007,0,34,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0008,0,50,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0009,0,48,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0010,0,32,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0011,1,46,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0012,0,26,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0013,0,50,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0014,0,50,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0015,0,18,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0016,1,40,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0017,1,38,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0018,1,40,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-20250514,0019,1,34,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0000,0,46,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0001,0,12,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0002,0,50,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0003,1,34,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0004,0,16,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0005,0,52,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0006,1,48,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0007,0,48,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0008,0,52,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0009,0,44,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0010,0,16,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0011,1,44,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0012,0,50,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0013,0,44,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0014,1,46,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0015,0,40,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0016,1,50,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0017,1,42,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0018,1,46,0,True
terminalbench,multi-agent-independent,anthropic,claude-sonnet-4-5-20250929,0019,1,24,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0000,0,18,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0001,0,34,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0002,0,48,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0003,0,44,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0004,0,26,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0005,0,24,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0006,1,24,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0007,0,24,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0008,0,20,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0009,0,18,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0010,0,36,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0011,1,34,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0012,0,20,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0013,0,42,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0014,1,52,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0015,0,20,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0016,0,22,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0017,1,28,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0018,0,18,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.0-flash,0019,0,10,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0000,0,2,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0001,0,26,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0002,0,52,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0003,0,28,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0004,0,26,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0005,0,4,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0006,1,12,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0007,0,7,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0008,0,46,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0009,0,22,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0010,0,36,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0011,1,18,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0012,0,30,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0013,0,52,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0014,0,34,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0015,0,18,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0016,1,34,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0017,1,20,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0018,0,52,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-flash,0019,0,24,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0000,0,12,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0001,0,26,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0002,0,48,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0003,0,18,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0004,1,42,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0005,0,50,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0006,1,16,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0007,0,23,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0008,0,18,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0009,0,22,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0010,0,16,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0011,1,48,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0012,0,48,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0013,0,50,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0014,0,10,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0015,0,18,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0016,1,30,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0017,1,22,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0018,0,26,0,True
terminalbench,multi-agent-independent,gemini,gemini-2.5-pro,0019,1,12,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0000,0,16,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0001,0,10,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0002,1,28,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0003,1,30,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0004,1,38,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0005,0,50,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0006,1,40,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0007,0,22,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0008,0,50,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0009,0,38,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0010,1,20,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0011,1,36,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0012,0,50,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0013,0,42,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0014,1,22,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0015,0,22,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0016,0,52,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0017,1,16,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0018,1,44,0,True
terminalbench,multi-agent-independent,gemini,gemini-3-flash-preview,0019,1,16,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0000,0,13,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0001,1,20,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0002,1,12,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0003,1,10,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0004,1,16,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0005,0,26,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0006,1,18,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0007,0,14,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0008,0,42,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0009,0,31,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0010,1,26,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0011,0,18,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0012,0,28,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0013,0,14,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0014,1,19,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0015,0,18,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0016,0,19,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0017,1,12,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0018,1,44,0,True
terminalbench,multi-agent-independent,openai,gpt-5,0019,0,8,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0000,0,14,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0001,1,12,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0002,1,12,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0003,1,18,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0004,1,26,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0005,0,14,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0006,1,30,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0007,0,32,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0008,0,6,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0009,0,28,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0010,1,36,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0011,0,14,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0012,0,34,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0013,0,16,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0014,0,24,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0015,0,26,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0016,1,40,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0017,1,22,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0018,1,44,0,True
terminalbench,multi-agent-independent,openai,gpt-5-mini,0019,0,20,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0000,0,32,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0001,1,36,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0002,1,28,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0003,1,32,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0004,1,48,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0005,0,50,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0006,1,42,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0007,0,36,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0008,0,6,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0009,0,26,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0010,0,32,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0011,0,40,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0012,0,6,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0013,0,12,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0014,1,14,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0015,0,40,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0016,0,24,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0017,0,34,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0018,0,14,0,True
terminalbench,multi-agent-independent,openai,gpt-5-nano,0019,0,18,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0000,0,26,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0001,1,58,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0002,0,78,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0003,0,42,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0004,0,56,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0005,0,0,0,False
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0006,1,42,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0007,0,32,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0008,0,0,0,False
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0009,0,46,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0010,1,76,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0011,1,60,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0012,0,56,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0013,0,58,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0014,0,0,0,False
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0015,0,0,0,False
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0016,0,60,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0017,0,54,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0018,0,74,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-20250514,0019,1,38,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0000,0,28,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0001,1,88,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0002,1,64,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0003,1,56,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0004,1,84,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0005,0,92,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0006,1,48,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0007,0,42,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0008,0,112,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0009,0,82,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0010,1,60,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0011,1,40,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0012,0,90,0,True
terminalbench,single-agent,anthropic,claude-sonnet-4-5-20250929,0013,0,76,0,True
